40;-5;69000;4.4;1.6;170.4;
40;-5;73000;4.8;1.6;183.6;
40;0;33000;1.6;0.8;75.2;
40;0;37000;2.4;0.8;84;
40;0;41000;2.4;0.8;94.4;
40;0;45000;2.4;0.8;104;
40;0;49000;3.2;0.8;114.4;
40;0;53000;3.2;0.8;125.6;
40;0;57000;3.2;0.8;136.8;
40;0;61000;4;0.8;148;
40;0;65000;4;0.8;161.6;
40;0;69000;4.8;1.6;174.4;
40;0;73000;4.8;1.6;188;
40;5;33000;1.6;0.8;76.8;
40;5;37000;2.4;0.8;86.4;
40;5;41000;2.4;0.8;96.8;
40;5;45000;3.2;0.8;107.2;
40;5;49000;3.2;0.8;117.6;
40;5;53000;3.2;0.8;128.8;
40;5;57000;4;0.8;140;
40;5;61000;4;0.8;152;
40;5;65000;4.8;1.6;166.4;
40;5;69000;4.8;1.6;179.2;
40;5;73000;4.8;1.6;193.6;
40;10;33000;2.4;0.8;79.2;
40;10;37000;2.4;0.8;88.8;
40;10;41000;2.4;0.8;99.2;
40;10;45000;3.2;0.8;109.6;
40;10;49000;3.2;0.8;120.8;
40;10;53000;3.2;0.8;132.8;
40;10;57000;4;0.8;144.8;
40;10;61000;4;0.8;156.8;
40;10;65000;4.8;1.6;171.2;
40;10;69000;4.8;1.6;185.6;
40;10;73000;5.6;1.6;200;
40;15;33000;2.4;0.8;81.6;
40;15;37000;2.4;0.8;92;
40;15;41000;3.2;0.8;102.4;
40;15;45000;3.2;0.8;113.6;
40;15;49000;3.2;0.8;125.6;
40;15;53000;4;0.8;136.8;
40;15;57000;4;0.8;149.6;
40;15;61000;4.8;1.6;162.4;
40;15;65000;4.8;1.6;177.6;
40;15;69000;5.6;1.6;192.8;
40;15;73000;5.6;1.6;208;
40;20;33000;2.4;0.8;84;
40;20;37000;3.2;0.8;95.2;
40;20;41000;3.2;0.8;106.4;
40;20;45000;3.2;0.8;117.6;
40;20;49000;4;0.8;129.6;
40;20;53000;4;0.8;142.4;
40;20;57000;4.8;1.6;155.2;
40;20;61000;4.8;1.6;168.8;
40;20;65000;5.6;1.6;184.8;
40;20;69000;6.4;1.6;200.8;
40;20;73000;6.4;1.6;217.6;
50;-10;33000;2;1;89;
50;-10;37000;2;1;101;
50;-10;41000;3;1;112;
50;-10;45000;3;1;124;
50;-10;49000;3;1;137;
50;-10;53000;4;1;150;
50;-10;57000;4;1;163;
50;-10;61000;4;1;177;
50;-10;65000;5;1;192;
50;-10;69000;5;2;208;
50;-10;73000;6;2;224;
50;-5;33000;2;1;91.5;
50;-5;37000;2.5;1;103;
50;-5;41000;3;1;115;
50;-5;45000;3;1;127;
50;-5;49000;3.5;1;140;
50;-5;53000;4;1;153.5;
50;-5;57000;4;1;167;
50;-5;61000;4.5;1;181;
50;-5;65000;5;1;197;
50;-5;69000;5.5;2;213;
50;-5;73000;6;2;229.5;
50;0;33000;2;1;94;
50;0;37000;3;1;105;
50;0;41000;3;1;118;
50;0;45000;3;1;130;
50;0;49000;4;1;143;
50;0;53000;4;1;157;
50;0;57000;4;1;171;
50;0;61000;5;1;185;
50;0;65000;5;1;202;
50;0;69000;6;2;218;
50;0;73000;6;2;235;
50;5;33000;2;1;96;
50;5;37000;3;1;108;
50;5;41000;3;1;121;
50;5;45000;4;1;134;
50;5;49000;4;1;147;
50;5;53000;4;1;161;
50;5;57000;5;1;175;
50;5;61000;5;1;190;
50;5;65000;6;2;208;
50;5;69000;6;2;224;
50;5;73000;6;2;242;
50;10;33000;3;1;99;
50;10;37000;3;1;111;
50;10;41000;3;1;124;
50;10;45000;4;1;137;
50;10;49000;4;1;151;
50;10;53000;4;1;166;
50;10;57000;5;1;181;
50;10;61000;5;1;196;
50;10;65000;6;2;214;
50;10;69000;6;2;232;
50;10;73000;7;2;250;
50;15;33000;3;1;102;
50;15;37000;3;1;115;
50;15;41000;4;1;128;
50;15;45000;4;1;142;
50;15;49000;4;1;157;
50;15;53000;5;1;171;
50;15;57000;5;1;187;
50;15;61000;6;2;203;
50;15;65000;6;2;222;
50;15;69000;7;2;241;
50;15;73000;7;2;260;
50;20;33000;3;1;105;
50;20;37000;4;1;119;
50;20;41000;4;1;133;
50;20;45000;4;1;147;
50;20;49000;5;1;162;
50;20;53000;5;1;178;
50;20;57000;6;2;194;
50;20;61000;6;2;211;
50;20;65000;7;2;231;
50;20;69000;8;2;251;
50;20;73000;8;2;272;
60;-10;33000;2.6;1;104.8;
60;-10;37000;2.6;1;118.6;
60;-10;41000;3.6;1.2;131.8;
60;-10;45000;3.6;1.2;145.8;
60;-10;49000;3.8;1.2;160.8;
60;-10;53000;4.8;1.2;175.8;
60;-10;57000;5;1.2;191;
60;-10;61000;5;1.2;207.2;
60;-10;65000;6;1.4;224.8;
60;-10;69000;6.2;2.2;243;
60;-10;73000;7.2;2.2;261.6;
60;-5;33000;2.6;1;107.7;
60;-5;37000;3.1;1;121.2;
60;-5;41000;3.6;1.2;135.3;
60;-5;45000;3.7;1.2;149.4;
60;-5;49000;4.3;1.2;164.6;
60;-5;53000;4.9;1.2;180.1;
60;-5;57000;5;1.2;195.9;
60;-5;61000;5.5;1.3;212.2;
60;-5;65000;6.1;1.4;230.8;
60;-5;69000;6.7;2.2;249.3;
60;-5;73000;7.3;2.2;268.4;
60;0;33000;2.6;1;110.6;
60;0;37000;3.6;1;123.8;
60;0;41000;3.6;1.2;138.8;
60;0;45000;3.8;1.2;153;
60;0;49000;4.8;1.2;168.4;
60;0;53000;5;1.2;184.4;
60;0;57000;5;1.2;200.8;
60;0;61000;6;1.4;217.2;
60;0;65000;6.2;1.4;236.8;
60;0;69000;7.2;2.2;255.6;
60;0;73000;7.4;2.2;275.2;
60;5;33000;2.8;1;113.2;
60;5;37000;3.6;1.2;127.4;
60;5;41000;3.8;1.2;142.6;
60;5;45000;4.8;1.2;157.8;
60;5;49000;5;1.2;173.2;
60;5;53000;5;1.2;189.4;
60;5;57000;6;1.2;206;
60;5;61000;6.2;1.4;223.4;
60;5;65000;7.2;2.2;244.2;
60;5;69000;7.4;2.2;263;
60;5;73000;7.6;2.2;284;
60;10;33000;3.6;1;116.8;
60;10;37000;3.8;1.2;131;
60;10;41000;4;1.2;146.4;
60;10;45000;4.8;1.2;161.8;
60;10;49000;5;1.2;178.2;
60;10;53000;5.2;1.2;195.4;
60;10;57000;6.2;1.4;213;
60;10;61000;6.4;1.4;230.8;
60;10;65000;7.4;2.2;251.6;
60;10;69000;7.6;2.2;272.6;
60;10;73000;8.6;2.4;293.6;
60;15;33000;3.6;1.2;120.4;
60;15;37000;3.8;1.2;135.8;
60;15;41000;4.8;1.2;151.2;
60;15;45000;5;1.2;167.6;
60;15;49000;5.2;1.2;185;
60;15;53000;6.2;1.4;201.8;
60;15;57000;6.4;1.4;220.4;
60;15;61000;7.4;2.2;239.2;
60;15;65000;7.6;2.2;261.4;
60;15;69000;8.6;2.4;283.4;
60;15;73000;9;2.4;305.8;
60;20;33000;3.8;1.2;124.2;
60;20;37000;4.8;1.2;140.6;
60;20;41000;5;1.2;157.2;
60;20;45000;5.2;1.2;173.8;
60;20;49000;6.2;1.4;191.4;
60;20;53000;6.4;1.4;210.2;
60;20;57000;7.4;2.2;229;
60;20;61000;7.6;2.2;249;
60;20;65000;8.8;2.4;272.4;
60;20;69000;9.8;2.4;295.6;
60;20;73000;10;2.4;320.2;
70;-10;33000;3.2;1;120.6;
70;-10;37000;3.2;1;136.2;
70;-10;41000;4.2;1.4;151.6;
70;-10;45000;4.2;1.4;167.6;
70;-10;49000;4.6;1.4;184.6;
70;-10;53000;5.6;1.4;201.6;
70;-10;57000;6;1.4;219;
70;-10;61000;6;1.4;237.4;
70;-10;65000;7;1.8;257.6;
70;-10;69000;7.4;2.4;278;
70;-10;73000;8.4;2.4;299.2;
70;-5;33000;3.2;1;123.9;
70;-5;37000;3.7;1;139.4;
70;-5;41000;4.2;1.4;155.6;
70;-5;45000;4.4;1.4;171.8;
70;-5;49000;5.1;1.4;189.2;
70;-5;53000;5.8;1.4;206.7;
70;-5;57000;6;1.4;224.8;
70;-5;61000;6.5;1.6;243.4;
70;-5;65000;7.2;1.8;264.6;
70;-5;69000;7.9;2.4;285.6;
70;-5;73000;8.6;2.4;307.3;
70;0;33000;3.2;1;127.2;
70;0;37000;4.2;1;142.6;
70;0;41000;4.2;1.4;159.6;
70;0;45000;4.6;1.4;176;
70;0;49000;5.6;1.4;193.8;
70;0;53000;6;1.4;211.8;
70;0;57000;6;1.4;230.6;
70;0;61000;7;1.8;249.4;
70;0;65000;7.4;1.8;271.6;
70;0;69000;8.4;2.4;293.2;
70;0;73000;8.8;2.4;315.4;
70;5;33000;3.6;1;130.4;
70;5;37000;4.2;1.4;146.8;
70;5;41000;4.6;1.4;164.2;
70;5;45000;5.6;1.4;181.6;
70;5;49000;6;1.4;199.4;
70;5;53000;6;1.4;217.8;
70;5;57000;7;1.4;237;
70;5;61000;7.4;1.8;256.8;
70;5;65000;8.4;2.4;280.4;
70;5;69000;8.8;2.4;302;
70;5;73000;9.2;2.4;326;
70;10;33000;4.2;1;134.6;
70;10;37000;4.6;1.4;151;
70;10;41000;5;1.4;168.8;
70;10;45000;5.6;1.4;186.6;
70;10;49000;6;1.4;205.4;
70;10;53000;6.4;1.4;224.8;
70;10;57000;7.4;1.8;245;
70;10;61000;7.8;1.8;265.6;
70;10;65000;8.8;2.4;289.2;
70;10;69000;9.2;2.4;313.2;
70;10;73000;10.2;2.8;337.2;
70;15;33000;4.2;1.4;138.8;
70;15;37000;4.6;1.4;156.6;
70;15;41000;5.6;1.4;174.4;
70;15;45000;6;1.4;193.2;
70;15;49000;6.4;1.4;213;
70;15;53000;7.4;1.8;232.6;
70;15;57000;7.8;1.8;253.8;
70;15;61000;8.8;2.4;275.4;
70;15;65000;9.2;2.4;300.8;
70;15;69000;10.2;2.8;325.8;
70;15;73000;11;2.8;351.6;
70;20;33000;4.6;1.4;143.4;
70;20;37000;5.6;1.4;162.2;
70;20;41000;6;1.4;181.4;
70;20;45000;6.4;1.4;200.6;
70;20;49000;7.4;1.8;220.8;
70;20;53000;7.8;1.8;242.4;
70;20;57000;8.8;2.4;264;
70;20;61000;9.2;2.4;287;
70;20;65000;10.6;2.8;313.8;
70;20;69000;11.6;2.8;340.2;
70;20;73000;12;2.8;368.4;
80;-10;33000;3.8;1;136.4;
80;-10;37000;3.8;1;153.8;
80;-10;41000;4.8;1.6;171.4;
80;-10;45000;4.8;1.6;189.4;
80;-10;49000;5.4;1.6;208.4;
80;-10;53000;6.4;1.6;227.4;
80;-10;57000;7;1.6;247;
80;-10;61000;7;1.6;267.6;
80;-10;65000;8;2.2;290.4;
80;-10;69000;8.6;2.6;313;
80;-10;73000;9.6;2.6;336.8;
80;-5;33000;3.8;1;140.1;
80;-5;37000;4.3;1;157.6;
80;-5;41000;4.8;1.6;175.9;
80;-5;45000;5.1;1.6;194.2;
80;-5;49000;5.9;1.6;213.8;
80;-5;53000;6.7;1.6;233.3;
80;-5;57000;7;1.6;253.7;
80;-5;61000;7.5;1.9;274.6;
80;-5;65000;8.3;2.2;298.4;
80;-5;69000;9.1;2.6;321.9;
80;-5;73000;9.9;2.6;346.2;
80;0;33000;3.8;1;143.8;
80;0;37000;4.8;1;161.4;
80;0;41000;4.8;1.6;180.4;
80;0;45000;5.4;1.6;199;
80;0;49000;6.4;1.6;219.2;
80;0;53000;7;1.6;239.2;
80;0;57000;7;1.6;260.4;
80;0;61000;8;2.2;281.6;
80;0;65000;8.6;2.2;306.4;
80;0;69000;9.6;2.6;330.8;
80;0;73000;10.2;2.6;355.6;
80;5;33000;4.4;1;147.6;
80;5;37000;4.8;1.6;166.2;
80;5;41000;5.4;1.6;185.8;
80;5;45000;6.4;1.6;205.4;
80;5;49000;7;1.6;225.6;
80;5;53000;7;1.6;246.2;
80;5;57000;8;1.6;268;
80;5;61000;8.6;2.2;290.2;
80;5;65000;9.6;2.6;316.6;
80;5;69000;10.2;2.6;341;
80;5;73000;10.8;2.6;368;
80;10;33000;4.8;1;152.4;
80;10;37000;5.4;1.6;171;
80;10;41000;6;1.6;191.2;
80;10;45000;6.4;1.6;211.4;
80;10;49000;7;1.6;232.6;
80;10;53000;7.6;1.6;254.2;
80;10;57000;8.6;2.2;277;
80;10;61000;9.2;2.2;300.4;
80;10;65000;10.2;2.6;326.8;
80;10;69000;10.8;2.6;353.8;
80;10;73000;11.8;3.2;380.8;
80;15;33000;4.8;1.6;157.2;
